1	Trident unversioned	noAD	CHINANET	Heinan	sync	4410	slow	285.0	387.34	500.0	0.0	1172.34
41	Trident 4.0	AD	OTHER	Beijing	async	4398	slow	297.0	373.0	219.0	437.0	1326.0
36	Trident 5.0+	AD	CMNET	Liaoning	async	4402	slow	181.0	203.0	90.0	1724.0	2198.0
12	Trident 5.0+	AD	CMNET	None	async	4380	slow	312.0	235.0	191.0	1571.0	2309.0
13	Trident 4.0	noAD	UNICOM	Liaoning	async	4380	slow	584.0	135.0	141.0	328.0	1188.0
33	Others	AD	UNICOM	Shandong	async	4365	slow	981.0	180.0	224.0	2179.0	3564.0
38	WebKit	noAD	UNICOM	Ningxia	async	4355	slow	121.0	222.0	47.0	874.0	1264.0
0	WebKit	noAD	CHINANET	Guangdong	async	4369	slow	0.0	1072.0	79.0	0.0	1151.0
18	Trident unversioned	noAD	CHINANET	Guangxi	sync	4374	slow	476.0	195.01	172.0	265.0	1108.01
30	Others	noAD	CHINANET	Zhejiang	async	4383	slow	157.0	666.0	82.0	672.0	1577.0
13	Trident 5.0+	AD	UNICOM	Heinan	sync	4350	slow	620.0	296.77	223.0	25.0	1164.77
43	Trident 5.0+	AD	UNICOM	Guangdong	async	4357	slow	342.0	286.0	295.0	287.0	1210.0
14	WebKit	noAD	CNCGROUP	Shanghai	sync	4394	slow	298.0	250.39	101.0	1137.0	1786.39
12	WebKit	AD	CHINANET	None	async	4394	slow	269.0	354.0	35.0	762.0	1420.0
18	WebKit	AD	CHINANET	Shanghai	async	4377	slow	707.0	225.0	23.0	152.0	1107.0
14	Trident 4.0	AD	OTHER	Guangdong	async	4382	slow	0.0	538.0	656.0	781.0	1975.0
33	Trident 5.0+	noAD	CNCGROUP	Beijing	async	4336	slow	592.0	366.0	83.0	2975.0	4016.0
37	Trident unversioned	noAD	CHINANET	Heibei	async	4353	slow	257.0	308.0	340.0	559.0	1464.0
15	WebKit	noAD	CHINANET	Jiangsu	async	4362	slow	721.0	330.0	38.0	42.0	1131.0
12	Trident unversioned	noAD	CHINANET	Guangdong	sync	4359	slow	224.0	274.89	203.0	2938.0	3639.89
14	WebKit	noAD	UNICOM	Jilin	async	4371	slow	201.0	558.0	409.0	979.0	2147.0
1	Trident unversioned	noAD	CHINANET	Guangdong	sync	4360	slow	1274.0	393.22	844.0	0.0	2511.22
39	WebKit	noAD	CHINANET	Jiangsu	async	4351	slow	223.0	104.0	32.0	1950.0	2309.0
13	WebKit	AD	UNICOM	Beijing	async	4292	slow	129.0	1019.0	25.0	167.0	1340.0
14	Trident 4.0	AD	CHINANET	Jiangsu	async	4280	slow	1034.0	341.0	187.0	1750.0	3312.0
32	Others	noAD	CHINANET	Shanghai	async	4275	slow	465.0	112.0	99.0	1823.0	2499.0
13	Trident unversioned	AD	CHINANET	Guangdong	async	4248	slow	2510.0	334.0	94.0	312.0	3250.0
28	Trident 4.0	noAD	CRTC	Chongqing	async	4297	slow	423.0	397.0	200.0	700.0	1720.0
29	WebKit	noAD	UNICOM	Guangdong	async	4300	slow	577.0	111.0	29.0	723.0	1440.0
8	WebKit	AD	CMNET	Shandong	async	4304	slow	303.0	789.0	47.0	31.0	1170.0
4	Others	noAD	CMNET	Jiangsu	async	4325	slow	78.0	671.0	51.0	302.0	1102.0
17	WebKit	noAD	CHINANET	Fujian	async	4312	slow	45.0	798.0	26.0	192.0	1061.0
22	WebKit	noAD	UNICOM	Liaoning	async	4350	slow	1827.0	119.0	47.0	2714.0	4707.0
34	Gecko	noAD	UNICOM	Beijing	sync	4317	slow	730.0	196.52	1611.0	769.0	3306.52
18	Trident 4.0	noAD	UNICOM	Heibei	async	4317	slow	0.0	281.0	281.0	1844.0	2406.0
31	WebKit	noAD	CHINANET	Yunnan	async	4298	slow	0.0	123.0	29.0	2395.0	2547.0
15	Trident 4.0	AD	CMNET	Zhejiang	async	4276	slow	547.0	219.0	469.0	1234.0	2469.0
0	WebKit	noAD	CHINANET	Sichuan	async	4271	slow	113.0	822.0	181.0	0.0	1116.0
46	Trident 5.0+	noAD	UNICOM	None	async	4343	slow	114.0	16.0	124.0	1416.0	1670.0
35	Others	noAD	CHINANET	Guangdong	async	4343	slow	404.0	162.0	132.0	719.0	1417.0
0	Trident 4.0	noAD	CHINANET	Ningxia	sync	4350	slow	1238.0	755.24	265.0	0.0	2258.24
16	Trident 5.0+	AD	UNICOM	Heibei	async	4350	slow	204.0	147.0	83.0	1445.0	1879.0
15	Trident unversioned	noAD	CMNET	Fujian	sync	4336	slow	169.0	183.96	1078.0	3109.0	4539.96
43	WebKit	AD	OTHER	Beijing	async	4327	slow	373.0	17.0	1451.0	1232.0	3073.0
26	WebKit	noAD	UNICOM	Heibei	async	4285	slow	1015.0	14.0	28.0	263.0	1320.0
24	WebKit	AD	UNICOM	Heibei	async	4285	slow	220.0	440.0	39.0	439.0	1138.0
23	Trident 4.0	AD	CHINANET	Sichuan	async	4283	slow	0.0	215.0	79.0	2437.0	2731.0
13	Trident 4.0	AD	CHINANET	Fujian	async	4278	slow	612.0	420.0	312.0	1219.0	2563.0
15	Trident 4.0	AD	UNICOM	Yunnan	sync	4294	slow	341.0	1192.84	280.0	312.0	2125.84
24	Trident unversioned	noAD	CHINANET	Anhui	sync	4287	slow	267.0	288.62	2282.0	1578.0	4415.62
21	WebKit	AD	CRTC	Beijing	async	4324	slow	34.0	197.0	40.0	4706.0	4977.0
30	Trident 5.0+	noAD	OTHER	Hubei	async	4326	slow	378.0	334.0	189.0	198.0	1099.0
33	Trident 5.0+	noAD	CHINANET	Zhejiang	async	4287	slow	368.0	179.0	279.0	277.0	1103.0
13	WebKit	noAD	UNICOM	Shandong	async	4287	slow	426.0	152.0	88.0	385.0	1051.0
1	Gecko	noAD	CRTC	Shanghai	async	4316	slow	657.0	366.0	160.0	0.0	1183.0
23	WebKit	noAD	CHINANET	Hainan	async	4305	slow	294.0	12.0	66.0	696.0	1068.0
0	WebKit	noAD	CHINANET	Yunnan	async	4269	slow	1020.0	416.0	70.0	0.0	1506.0
12	Trident 5.0+	noAD	CMNET	Gansu	async	4266	slow	440.0	428.0	56.0	2651.0	3575.0
25	WebKit	noAD	OTHER	None	async	4255	slow	435.0	181.0	308.0	392.0	1316.0
13	Trident 5.0+	noAD	UNICOM	Beijing	async	4273	slow	505.0	26.0	38.0	591.0	1160.0
13	Others	noAD	CHINANET	Shandong	async	4292	slow	386.0	509.0	216.0	1152.0	2263.0
24	Trident 4.0	noAD	CNCGROUP	Guangdong	async	4289	slow	511.0	223.0	32.0	796.0	1562.0
13	Trident unversioned	noAD	UNICOM	Heibei	sync	4242	slow	408.0	684.44	126.0	437.0	1655.44
15	WebKit	noAD	CHINANET	Zhejiang	sync	4232	slow	147.0	97.76	359.0	454.0	1057.76
6	WebKit	noAD	CHINANET	None	async	4232	slow	48.0	840.0	14.0	213.0	1115.0
22	Trident unversioned	noAD	CHINANET	SShanxi	sync	4222	slow	48.0	214.56	407.0	2625.0	3294.56
27	Others	noAD	CHINANET	Heinan	async	4253	slow	395.0	127.0	50.0	437.0	1009.0
26	Trident 5.0+	AD	UNICOM	Heibei	async	4257	slow	99.0	309.0	148.0	1427.0	1983.0
28	Trident 5.0+	AD	CNCGROUP	Tianjin	async	4268	slow	1057.0	296.0	291.0	1899.0	3543.0
1	Trident 4.0	noAD	CHINANET	Guangdong	sync	4268	slow	850.0	444.57	281.0	515.0	2090.57
38	WebKit	AD	CHINANET	Fujian	async	4258	slow	349.0	362.0	43.0	856.0	1610.0
29	Trident 4.0	noAD	CHINANET	Jiangxi	async	4240	slow	113.0	168.0	94.0	1484.0	1859.0
27	WebKit	noAD	CHINANET	Yunnan	sync	4304	slow	143.0	368.61	84.0	1294.0	1889.61
31	WebKit	noAD	CERNET	SShanxi	sync	4290	slow	326.0	441.75	717.0	328.0	1812.75
3	WebKit	noAD	UNICOM	Xinjiang	sync	4271	slow	559.0	703.95	339.0	249.0	1850.95
12	WebKit	noAD	UNICOM	Zhejiang	async	4307	slow	155.0	622.0	28.0	1723.0	2528.0
51	Trident 5.0+	AD	UNICOM	Heibei	async	4319	slow	173.0	306.0	215.0	397.0	1091.0
16	WebKit	noAD	CHINANET	Guangdong	async	4345	slow	3499.0	154.0	76.0	751.0	4480.0
28	Others	AD	UNICOM	Guangdong	async	4336	slow	1499.0	261.0	1377.0	1222.0	4359.0
13	Trident 5.0+	noAD	CRTC	Guangdong	async	4330	slow	282.0	391.0	75.0	2121.0	2869.0
23	WebKit	noAD	CHINANET	None	async	4298	slow	353.0	100.0	46.0	2325.0	2824.0
26	Trident 4.0	AD	CMNET	Guangdong	sync	4287	slow	2219.0	311.28	475.0	0.0	3005.28
18	Trident unversioned	noAD	CHINANET	None	sync	4292	slow	86.0	115.28	140.0	3047.0	3388.28
27	Trident 4.0	AD	CHINANET	Guangdong	async	4292	slow	567.0	527.0	359.0	625.0	2078.0
19	Trident 4.0	noAD	CMNET	Liaoning	async	4263	slow	0.0	167.0	110.0	1250.0	1527.0
13	WebKit	AD	CHINANET	SShanxi	async	4280	slow	521.0	338.0	63.0	203.0	1125.0
11	Trident 5.0+	noAD	CHINANET	Fujian	async	4276	slow	167.0	326.0	45.0	1719.0	2257.0
17	Trident 5.0+	noAD	CHINANET	Jiangxi	async	4222	slow	556.0	203.0	93.0	153.0	1005.0
12	Trident unversioned	noAD	CHINANET	Guangdong	sync	4210	slow	118.0	99.9	219.0	2985.0	3421.9
26	Trident 4.0	noAD	CHINANET	Heibei	async	4186	slow	240.0	369.0	156.0	655.0	1420.0
28	Trident 4.0	noAD	CMNET	Fujian	async	4180	slow	302.0	136.0	140.0	594.0	1172.0
17	WebKit	noAD	CHINANET	None	async	4195	slow	286.0	166.0	31.0	687.0	1170.0
4	Trident unversioned	noAD	OTHER	Beijing	sync	4204	slow	730.0	636.73	240.0	230.0	1836.73
12	WebKit	noAD	CMNET	Shandong	async	4200	slow	535.0	363.0	28.0	113.0	1039.0
24	Trident 4.0	noAD	UNICOM	Jilin	async	4188	slow	1085.0	413.0	66.0	78.0	1642.0
28	Trident unversioned	AD	CHINANET	Guangdong	sync	4185	slow	147.0	206.73	345.0	593.0	1291.73
12	WebKit	noAD	UNICOM	Heibei	sync	4181	slow	599.0	787.26	187.0	468.0	2041.26
13	Trident 4.0	noAD	OTHER	Beijing	async	4189	slow	2463.0	174.0	62.0	172.0	2871.0
29	WebKit	noAD	OTHER	Beijing	async	4210	slow	212.0	155.0	487.0	1911.0	2765.0
1	Trident 4.0	AD	OTHER	Heilongjiang	sync	4215	slow	924.0	648.13	469.0	484.0	2525.13
27	Trident 4.0	AD	OTHER	None	async	4213	slow	660.0	294.0	546.0	1266.0	2766.0
33	Trident 5.0+	noAD	UNICOM	None	async	4213	slow	0.0	18.0	69.0	1612.0	1699.0
22	Trident 5.0+	noAD	CMNET	Anhui	async	4223	slow	155.0	470.0	189.0	227.0	1041.0
17	Trident unversioned	AD	CHINANET	Guangdong	sync	4222	slow	390.0	345.49	656.0	2969.0	4360.49
39	WebKit	noAD	CHINANET	Guangdong	async	4207	slow	459.0	110.0	32.0	937.0	1538.0
14	Trident 5.0+	noAD	CMNET	Heinan	async	4243	slow	210.0	386.0	199.0	431.0	1226.0
24	Trident 5.0+	AD	CHINANET	Shanghai	async	4274	slow	89.0	148.0	105.0	1663.0	2005.0
36	Others	AD	CHINANET	Jiangxi	async	4253	slow	701.0	14.0	227.0	1691.0	2633.0
65	WebKit	AD	CHINANET	Heinan	async	4253	slow	1609.0	443.0	276.0	163.0	2491.0
13	WebKit	noAD	CHINANET	Fujian	async	4272	slow	296.0	717.0	19.0	61.0	1093.0
19	WebKit	noAD	CHINANET	Shandong	async	4257	slow	265.0	106.0	167.0	759.0	1297.0
25	WebKit	noAD	OTHER	Beijing	async	4265	slow	252.0	378.0	86.0	341.0	1057.0
27	WebKit	AD	CHINANET	Guangdong	async	4233	slow	301.0	285.0	24.0	450.0	1060.0
34	Trident 5.0+	AD	UNICOM	Shanghai	async	4233	slow	451.0	218.0	210.0	535.0	1414.0
27	Trident unversioned	AD	CHINANET	Jiangxi	sync	4277	slow	286.0	181.9	360.0	2812.0	3639.9
12	WebKit	noAD	CRTC	Heibei	sync	4334	slow	173.0	538.32	99.0	1518.0	2328.32
13	Trident unversioned	noAD	CHINANET	Jiangxi	sync	4316	slow	64.0	148.92	203.0	2344.0	2759.92
35	Trident 4.0	noAD	CMNET	Beijing	async	4289	slow	671.0	188.0	172.0	656.0	1687.0
13	Trident 4.0	noAD	UNICOM	Heibei	async	4278	slow	266.0	15.0	78.0	1625.0	1984.0
12	Trident 5.0+	noAD	GWBN	Hubei	async	4260	slow	140.0	373.0	74.0	1522.0	2109.0
25	WebKit	AD	CHINANET	Jiangsu	async	4249	slow	369.0	216.0	98.0	741.0	1424.0
29	WebKit	AD	CHINANET	None	async	4242	slow	875.0	7.0	93.0	646.0	1621.0
27	WebKit	AD	CHINANET	Guangdong	async	4214	slow	507.0	232.0	206.0	1518.0	2463.0
13	Trident 4.0	noAD	UNICOM	Shanxi	sync	4242	slow	2726.0	175.09	703.0	0.0	3604.09
14	WebKit	AD	CRTC	Jiangxi	async	4238	slow	281.0	325.0	93.0	468.0	1167.0
22	WebKit	noAD	CMNET	None	async	4251	slow	139.0	813.0	43.0	225.0	1220.0
30	Trident 4.0	AD	CHINANET	Shanghai	async	4199	slow	1589.0	708.0	406.0	563.0	3266.0
9	WebKit	noAD	CHINANET	Zhejiang	async	4192	slow	108.0	105.0	10.0	843.0	1066.0
27	Trident 4.0	AD	CHINANET	Guangdong	async	4192	slow	210.0	399.0	93.0	343.0	1045.0
12	Trident 5.0+	noAD	UNICOM	Shandong	async	4186	slow	72.0	220.0	97.0	1412.0	1801.0
26	Trident 4.0	AD	CHINANET	Guangdong	sync	4184	slow	152.16	332.84	719.0	687.0	1891.0
27	WebKit	AD	OTHER	Beijing	async	4201	slow	351.0	439.0	461.0	712.0	1963.0
20	WebKit	AD	UNICOM	Liaoning	async	4223	slow	164.0	302.0	112.0	2694.0	3272.0
21	Trident 4.0	AD	CMNET	Shandong	async	4242	slow	574.0	4.0	390.0	578.0	1546.0
32	Gecko	noAD	CHINANET	Guangdong	async	4235	slow	565.0	183.0	43.0	692.0	1483.0
19	WebKit	AD	UNICOM	Heinan	async	4235	slow	190.0	242.0	77.0	532.0	1041.0
2	WebKit	AD	CMNET	Chongqing	async	4238	slow	72.0	1107.0	20.0	134.0	1333.0
0	Trident unversioned	AD	UNICOM	Beijing	sync	4250	slow	327.0	496.35	1313.0	0.0	2136.35
17	Trident 5.0+	noAD	CMNET	None	async	4274	slow	60.0	200.0	62.0	1552.0	1874.0
25	WebKit	AD	CMNET	Zhejiang	async	4341	slow	550.0	315.0	920.0	1379.0	3164.0
16	WebKit	noAD	CHINANET	None	async	4263	slow	121.0	111.0	39.0	2310.0	2581.0
25	WebKit	noAD	CHINANET	None	async	4263	slow	126.0	262.0	46.0	700.0	1134.0
15	WebKit	AD	CMNET	Fujian	async	4266	slow	278.0	304.0	41.0	777.0	1400.0
15	Trident 5.0+	noAD	UNICOM	Shanxi	async	4248	slow	193.0	316.0	302.0	418.0	1229.0
16	Trident unversioned	noAD	CHINANET	Guangdong	sync	4259	slow	133.0	123.66	234.0	516.0	1006.66
26	WebKit	noAD	CHINANET	Guangdong	sync	4259	slow	240.0	122.4	156.0	1264.0	1782.4
31	Trident 4.0	noAD	UNICOM	Shanxi	sync	4259	slow	339.0	148.52	343.0	188.0	1018.52
25	WebKit	noAD	CHINANET	Jiangxi	async	4246	slow	259.0	25.0	121.0	3248.0	3653.0
29	Trident 4.0	noAD	CHINANET	Heinan	sync	4234	slow	2550.0	114.09	1000.0	156.0	3820.09
34	WebKit	noAD	UNICOM	Beijing	async	4239	slow	0.0	248.0	40.0	765.0	1053.0
36	WebKit	noAD	CHINANET	Sichuan	async	4232	slow	222.0	494.0	34.0	1270.0	2020.0
27	WebKit	noAD	CHINANET	Guangdong	async	4215	slow	343.0	172.0	187.0	686.0	1388.0
18	Trident unversioned	AD	CNCGROUP	Heibei	sync	4183	slow	64.0	336.42	297.0	1266.0	1963.42
46	Trident 4.0	AD	CHINANET	None	async	4198	slow	227.0	148.0	125.0	546.0	1046.0
45	WebKit	AD	CHINANET	Guangdong	async	4198	slow	171.0	533.0	47.0	303.0	1054.0
23	WebKit	noAD	CHINANET	Jiangsu	async	4174	slow	207.0	666.0	64.0	356.0	1293.0
14	Trident unversioned	AD	CHINANET	Sichuan	sync	4175	slow	411.0	156.14	1125.0	1313.0	3005.14
43	WebKit	noAD	UNICOM	Sichuan	async	4166	slow	0.0	147.0	54.0	2701.0	2902.0
44	Trident 5.0+	AD	UNICOM	Heibei	async	4166	slow	1187.0	5.0	172.0	1361.0	2725.0
28	WebKit	noAD	UNICOM	Liaoning	async	4192	slow	165.0	37.0	168.0	845.0	1215.0
27	Trident 5.0+	noAD	UNICOM	Guangxi	async	4183	slow	1659.0	166.0	53.0	689.0	2567.0
17	WebKit	AD	UNICOM	Liaoning	async	4183	slow	267.0	267.0	129.0	416.0	1079.0
31	Trident 4.0	noAD	CHINANET	Guangdong	async	4218	slow	592.0	377.0	141.0	375.0	1485.0
28	WebKit	AD	CHINANET	Guangdong	async	4185	slow	142.0	922.0	47.0	324.0	1435.0
14	WebKit	noAD	CMNET	Jiangsu	async	4184	slow	193.0	613.0	100.0	164.0	1070.0
39	WebKit	AD	UNICOM	Shanghai	async	4202	slow	110.0	609.0	235.0	256.0	1210.0
15	WebKit	AD	CHINANET	Guangdong	async	4136	slow	1813.0	22.0	21.0	385.0	2241.0
23	WebKit	noAD	CHINANET	Guangdong	async	4112	slow	0.0	247.0	21.0	3022.0	3290.0
15	Trident unversioned	AD	CHINANET	Sichuan	sync	4103	slow	237.6	152.4	640.0	31.0	1061.0
12	Trident 5.0+	noAD	CHINANET	Hunan	async	4059	slow	289.0	145.0	74.0	509.0	1017.0
23	WebKit	noAD	CMNET	Zhejiang	async	4044	slow	182.0	754.0	31.0	640.0	1607.0
14	WebKit	AD	UNICOM	Beijing	async	4028	slow	276.0	257.0	153.0	361.0	1047.0
14	Trident unversioned	AD	UNICOM	Guangdong	sync	4085	slow	1569.0	297.54	297.0	2156.0	4319.54
12	WebKit	noAD	CHINANET	Shanghai	async	4088	slow	874.0	175.0	52.0	48.0	1149.0
27	WebKit	AD	CHINANET	Hubei	sync	4067	slow	415.0	121.32	409.0	250.0	1195.32
25	Others	noAD	CNCGROUP	Jilin	async	4064	slow	333.0	567.0	37.0	1003.0	1940.0
28	Trident 5.0+	noAD	CHINANET	Liaoning	async	4079	slow	431.0	203.0	49.0	545.0	1228.0
19	Trident unversioned	AD	CHINANET	Fujian	sync	4036	slow	338.0	173.51	594.0	2656.0	3761.51
33	WebKit	AD	CHINANET	Shandong	async	4047	slow	0.0	176.0	45.0	1995.0	2216.0
31	Trident 4.0	noAD	CHINANET	Hunan	async	4049	slow	139.0	1.0	266.0	1172.0	1578.0
23	Trident 5.0+	noAD	UNICOM	Heinan	async	4053	slow	2797.0	431.0	31.0	205.0	3464.0
36	WebKit	AD	CHINANET	Guangdong	async	4052	slow	274.0	240.0	405.0	546.0	1465.0
14	WebKit	noAD	CHINANET	Yunnan	async	4057	slow	92.0	298.0	16.0	2246.0	2652.0
28	Trident 4.0	noAD	CHINANET	Xinjiang	sync	4036	slow	513.0	138.41	344.0	672.0	1667.41
15	Trident 4.0	AD	UNICOM	Guangdong	async	4043	slow	386.0	202.0	202.0	419.0	1209.0
34	WebKit	AD	OTHER	Zhejiang	async	4043	slow	1143.0	98.0	89.0	3448.0	4778.0
23	Trident 4.0	AD	CHINANET	Guangdong	async	4040	slow	294.0	393.0	156.0	249.0	1092.0
0	Trident 4.0	noAD	CHINANET	Yunnan	async	4037	slow	0.0	1135.0	94.0	0.0	1229.0
27	WebKit	AD	CMNET	Zhejiang	async	4037	slow	139.0	279.0	106.0	493.0	1017.0
13	WebKit	noAD	CHINANET	Shanghai	async	4002	slow	48.0	67.0	64.0	1509.0	1688.0
23	Trident 4.0	AD	UNICOM	Beijing	async	4002	slow	1536.0	152.0	172.0	2968.0	4828.0
13	WebKit	noAD	CHINANET	Guangdong	async	4043	slow	216.0	4.0	74.0	858.0	1152.0
14	Trident 5.0+	noAD	CHINANET	Jiangsu	async	4014	slow	39.0	281.0	49.0	1538.0	1907.0
13	WebKit	noAD	OTHER	None	async	3998	slow	41.0	173.0	53.0	971.0	1238.0
36	Trident 5.0+	AD	UNICOM	Heilongjiang	async	3979	slow	450.0	16.0	144.0	1042.0	1652.0
14	Trident 5.0+	AD	CHINANET	Guangdong	async	3979	slow	187.0	268.0	160.0	470.0	1085.0
47	WebKit	AD	CHINANET	Guizhou	async	4038	slow	388.0	173.0	31.0	1358.0	1950.0
28	Trident unversioned	noAD	CHINANET	Jiangsu	sync	4033	slow	377.0	185.75	781.0	2594.0	3937.75
12	WebKit	noAD	CHINANET	Fujian	async	3973	slow	897.0	109.0	126.0	2836.0	3968.0
12	Trident unversioned	AD	CHINANET	Shanghai	async	4151	slow	960.0	8.0	33.0	47.0	1048.0
15	Trident unversioned	noAD	CHINANET	Zhejiang	sync	4169	slow	193.0	114.65	296.0	672.0	1275.65
15	Trident 4.0	noAD	CMNET	Heinan	async	4129	slow	1545.0	143.0	828.0	656.0	3172.0
25	WebKit	noAD	CMNET	None	async	4129	slow	392.0	357.0	47.0	218.0	1014.0
28	Others	noAD	CHINANET	Heinan	async	4129	slow	233.0	117.0	1742.0	385.0	2477.0
14	Trident 4.0	AD	UNICOM	Heinan	async	4129	slow	807.0	646.0	1031.0	1094.0	3578.0
2	Trident 5.0+	AD	CHINANET	Shanghai	async	4147	slow	312.0	360.0	71.0	396.0	1139.0
13	Trident 4.0	noAD	OTHER	Beijing	async	4151	slow	1636.0	5.0	94.0	140.0	1875.0
15	Trident unversioned	noAD	UNICOM	None	sync	4088	slow	468.0	509.73	640.0	16.0	1633.73
23	Trident 4.0	noAD	CHINANET	Hunan	async	4041	slow	1540.0	178.0	375.0	891.0	2984.0
26	WebKit	AD	CHINANET	Shanghai	async	4045	slow	239.0	424.0	74.0	304.0	1041.0
25	WebKit	noAD	OTHER	Zhejiang	async	4001	slow	1162.0	158.0	39.0	19.0	1378.0
14	WebKit	AD	CMNET	Shandong	async	3973	slow	272.0	649.0	249.0	3151.0	4321.0
14	Trident 4.0	AD	CHINANET	Sichuan	async	3973	slow	314.0	171.0	328.0	1343.0	2156.0
4	WebKit	noAD	CHINANET	Shanghai	async	3971	slow	57.0	550.0	127.0	850.0	1584.0
28	WebKit	AD	CHINANET	Guangdong	async	3996	slow	104.0	927.0	62.0	219.0	1312.0
12	WebKit	noAD	UNICOM	Jilin	async	3979	slow	104.0	508.0	33.0	434.0	1079.0
14	Trident unversioned	noAD	CHINANET	Shandong	sync	3989	slow	628.0	316.46	109.0	422.0	1475.46
0	Trident 4.0	AD	CHINANET	Guizhou	async	4003	slow	262.0	288.0	287.0	716.0	1553.0
12	Trident 5.0+	noAD	CHINANET	Guangdong	async	4009	slow	68.0	285.0	66.0	2015.0	2434.0
26	Trident 4.0	AD	UNICOM	Liaoning	async	4005	slow	776.0	5.0	672.0	765.0	2218.0
47	Trident 5.0+	AD	CHINANET	Guangdong	async	4007	slow	259.0	261.0	139.0	483.0	1142.0
22	Trident unversioned	noAD	CMNET	Anhui	sync	4001	slow	201.0	163.77	422.0	1188.0	1974.77
25	WebKit	noAD	CHINANET	Hainan	async	3984	slow	636.0	328.0	30.0	346.0	1340.0
13	WebKit	noAD	CHINANET	Guangdong	async	3963	slow	287.0	352.0	219.0	296.0	1154.0
18	Trident unversioned	AD	CHINANET	Guangdong	sync	3953	slow	226.0	142.69	780.0	1141.0	2289.69
15	Trident unversioned	AD	UNICOM	Heibei	sync	3946	slow	597.0	183.44	266.0	187.0	1233.44
34	WebKit	noAD	CHINANET	Zhejiang	async	3970	slow	511.0	112.0	514.0	259.0	1396.0
30	Trident 4.0	noAD	CMNET	None	async	3945	slow	765.0	188.0	156.0	328.0	1437.0
25	Trident 5.0+	AD	UNICOM	Shandong	sync	3920	slow	238.0	498.5	217.0	261.0	1214.5
62	Trident 5.0+	AD	UNICOM	Zhejiang	async	3898	slow	181.0	667.0	232.0	337.0	1417.0
48	WebKit	AD	CHINANET	Guangdong	async	3913	slow	517.0	219.0	35.0	1033.0	1804.0
24	WebKit	noAD	UNICOM	Shandong	async	3870	slow	221.0	613.0	30.0	3276.0	4140.0
26	WebKit	AD	CHINANET	Guangdong	async	3866	slow	151.0	439.0	70.0	349.0	1009.0
12	Trident unversioned	AD	OTHER	Guangdong	sync	3888	slow	181.0	343.72	297.0	719.0	1540.72
19	Trident unversioned	AD	CHINANET	Beijing	sync	3893	slow	238.0	583.74	530.0	0.0	1351.74
37	Gecko	noAD	UNICOM	Beijing	async	3925	slow	306.0	506.0	42.0	813.0	1667.0
15	Trident unversioned	noAD	UNICOM	Guizhou	sync	3898	slow	201.0	252.08	437.0	750.0	1640.08
32	Trident 5.0+	noAD	OTHER	Zhejiang	async	3929	slow	373.0	336.0	97.0	257.0	1063.0
27	WebKit	AD	UNICOM	Xinjiang	sync	3912	slow	129.0	371.14	366.0	395.0	1261.14
14	WebKit	noAD	CHINANET	Shanghai	async	3927	slow	1828.0	2.0	74.0	2428.0	4332.0
25	WebKit	noAD	CHINANET	None	async	3865	slow	1805.0	24.0	68.0	2823.0	4720.0
17	Trident 5.0+	noAD	CHINANET	Hubei	async	3829	slow	51.0	80.0	69.0	1479.0	1679.0
24	Trident unversioned	noAD	UNICOM	Shandong	sync	3829	slow	126.0	191.69	235.0	3031.0	3583.69
12	Trident unversioned	noAD	CHINANET	Sichuan	sync	3880	slow	272.0	454.86	828.0	953.0	2507.86
31	Others	noAD	CNCGROUP	Beijing	sync	3855	slow	246.0	145.05	161.0	504.0	1056.05
34	Trident 4.0	AD	CHINANET	Hubei	async	3855	slow	1228.0	144.0	187.0	347.0	1906.0
13	Trident 5.0+	noAD	CMNET	Heinan	async	3868	slow	204.0	447.0	51.0	3344.0	4046.0
30	Trident 5.0+	noAD	UNICOM	Beijing	async	3817	slow	1376.0	182.0	166.0	1440.0	3164.0
20	Trident unversioned	noAD	UNICOM	Shandong	sync	3803	slow	235.0	419.17	515.0	1109.0	2278.17
33	WebKit	noAD	CNCGROUP	Hunan	async	3812	slow	225.0	315.0	211.0	392.0	1143.0
22	WebKit	AD	UNICOM	Beijing	async	3783	slow	91.0	544.0	302.0	254.0	1191.0
13	Trident unversioned	AD	CHINANET	Shanghai	sync	3785	slow	261.0	396.65	188.0	406.0	1251.65
12	WebKit	AD	CHINANET	Heinan	async	3778	slow	192.0	301.0	34.0	2645.0	3172.0
25	WebKit	AD	CHINANET	Liaoning	async	3780	slow	125.0	676.0	86.0	211.0	1098.0
1	WebKit	noAD	CHINANET	Shanghai	async	3790	slow	1548.0	550.0	80.0	0.0	2178.0
3	Trident 4.0	noAD	CHINANET	Zhejiang	async	3714	slow	338.0	256.0	78.0	2563.0	3235.0
12	Others	noAD	UNICOM	Jilin	async	3721	slow	178.0	710.0	80.0	150.0	1118.0
15	WebKit	AD	CHINANET	Guangdong	async	3721	slow	180.0	407.0	93.0	429.0	1109.0
30	WebKit	noAD	UNICOM	Shandong	async	3686	slow	218.0	184.0	192.0	462.0	1056.0
13	WebKit	AD	UNICOM	Guangxi	async	3713	slow	381.0	339.0	83.0	270.0	1073.0
24	WebKit	noAD	UNICOM	Guangdong	async	3609	slow	747.0	314.0	856.0	778.0	2695.0
19	Trident unversioned	AD	OTHER	Anhui	sync	3588	slow	80.0	230.42	370.0	1029.0	1709.42
